RHS index deps are: {Variable('i'), Variable('map')}
Done collecting tunits
Done collecting subkernels
frozen_nodes0_3d 0.002441883087158203 0.028362274169921875
frozen_nodes0_3d 0.002577066421508789 0.02820563316345215
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.02010941505432129 0.15557575225830078
_create_fluid_state 0.0008287429809570312 0.7721333503723145
compute_smoothness_beta 0.012470245361328125 0.1056370735168457
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.026369333267211914 0.20987510681152344
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.02582240104675293 0.2089066505432129
frozen_f2allf_ind 0.0008985996246337891 0.011222600936889648
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.026685714721679688 0.20685124397277832
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.02547740936279297 0.20397305488586426
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019306659698486328 0.15705657005310059
frozen_result 0.0022966861724853516 0.017992258071899414
frozen_result 0.003814697265625 0.028168916702270508
_create_fluid_state 0.0008366107940673828 0.7715706825256348
_create_fluid_state 0.0008144378662109375 0.7662363052368164
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.025776386260986328 0.20635747909545898
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.02653050422668457 0.20506548881530762
frozen_normal_2_b_face_restr_interior 0.01960611343383789 0.16846513748168945
compute_smoothed_char_length 0.0007388591766357422 2.6337215900421143
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020734786987304688 0.1686863899230957
frozen_f2allf_ind 0.0008716583251953125 0.010961055755615234
frozen_area_el_b_face_restr_all 0.02632617950439453 0.21880626678466797
frozen_f2allf_ind 0.0008699893951416016 0.01205134391784668
frozen_char_lscales 0.002180337905883789 0.01623392105102539
frozen_normal_1_b_flow 0.01902318000793457 0.16813898086547852
frozen_f2allf_ind 0.0008792877197265625 0.010919809341430664
frozen_result 0.0023851394653320312 0.018149137496948242
frozen_result 0.0009353160858154297 0.013466358184814453
frozen_normal_2_b_face_restr_interior 0.019572734832763672 0.16908669471740723
frozen_f2allf_ind 0.0008809566497802734 0.011871576309204102
frozen_normal_1_b_face_restr_interior 0.019434690475463867 0.16942191123962402
frozen_result 0.0009660720825195312 0.013279199600219727
frozen_f2allf_ind 0.0008609294891357422 0.011035919189453125
_grad_cv_operator 0.0017881393432617188 2.1375467777252197
compute_smoothed_char_length 0.00015735626220703125 0.3546485900878906
frozen_dt_geometric_v_fluid 0.029971599578857422 0.2289881706237793
frozen_result 0.0024170875549316406 0.020832300186157227
_grad_cv_operator 0.00014138221740722656 0.10023355484008789
frozen_f2allf_ind 0.0008699893951416016 0.011025428771972656
frozen_normal_1_b_face_restr_interior 0.019764184951782227 0.17108607292175293
frozen_normal_2_b_wall_farfield 0.019476652145385742 0.16919994354248047
frozen_result 0.0009784698486328125 0.013157129287719727
frozen_f2allf_ind 0.00084686279296875 0.010922431945800781
frozen_area_el_b_face_restr_all 0.027518033981323242 0.22179532051086426
frozen_result 0.006742238998413086 0.06191563606262207
_create_wall_dependent_vars 0.004118442535400391 0.03306293487548828
frozen_normal_2_b_isothermal_wall 0.020597219467163086 0.1691882610321045
compute_smoothed_char_length 0.00033020973205566406 0.4525339603424072
frozen_result 0.0024983882904052734 0.022469520568847656
frozen_nodes0_3d 0.002535581588745117 0.029442310333251953
frozen_normal_4_b_wall_farfield 0.021291255950927734 0.16872572898864746
frozen_normal_2_b_isothermal_wall 0.019672393798828125 0.16902852058410645
frozen_f2allf_ind 0.0008714199066162109 0.01117849349975586
frozen_inv_metric_deriv_v_fluid 0.30126142501831055 2.995842933654785
_create_fluid_state 0.0015873908996582031 0.7682971954345703
frozen_area_el_v_fluid 0.03255200386047363 0.28035449981689453
frozen_result 0.3374462127685547 6.189850091934204
_lsrk_update 0.00036978721618652344 0.13685226440429688
frozen_area_el_v_fluid 0.03331756591796875 0.28661537170410156
_grad_cv_operator 0.007543325424194336 0.07016491889953613
frozen_result 0.002396106719970703 0.021378278732299805
frozen_result 0.002366781234741211 0.019459009170532227
frozen_area_el_b_face_restr_all 0.026686906814575195 0.2217559814453125
frozen_f2allf_ind 0.0008821487426757812 0.011059999465942383
frozen_result 0.0065419673919677734 0.06189417839050293
unfiltered_rhs 0.0009517669677734375 0.8924224376678467
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.020160436630249023 0.15974783897399902
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019289255142211914 0.15884613990783691
frozen_result 0.0024652481079101562 0.021253585815429688
unfiltered_rhs 0.001577138900756836 1.1305570602416992
frozen_f2allf_ind 0.0009136199951171875 0.011213064193725586
frozen_area_el_v_fluid 0.032160043716430664 0.2839388847351074
unfiltered_rhs 0.011385440826416016 9.13582158088684
compute_smoothness_beta 0.011623382568359375 0.11000275611877441
frozen_f2allf_ind 0.00089263916015625 0.011286735534667969
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.021007061004638672 0.16069364547729492
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019635677337646484 0.16019320487976074
frozen_result 0.0023488998413085938 0.01775050163269043
frozen_f2allf_ind 0.0008699893951416016 0.011429548263549805
frozen_normal_1_b_isothermal_wall 0.019514083862304688 0.17256522178649902
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.01996612548828125 0.16043305397033691
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019511938095092773 0.15919709205627441
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.01969146728515625 0.1604747772216797
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019342422485351562 0.15950846672058105
frozen_normal_4_b_flow 0.019491195678710938 0.17087912559509277
get_temperature_update 0.015033483505249023 0.13861727714538574
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019139766693115234 0.1559441089630127
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019211530685424805 0.15550875663757324
compute_smoothness_beta 0.011136770248413086 0.10609817504882812
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.026241540908813477 0.21678996086120605
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.026954174041748047 0.20563554763793945
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.025391817092895508 0.20452284812927246
_grad_cv_operator 0.00015616416931152344 0.10033369064331055
frozen_f2allf_ind 0.0010149478912353516 0.01112222671508789
frozen_normal_2_b_isothermal_wall 0.019872665405273438 0.16897964477539062
frozen_f2allf_ind 0.0008947849273681641 0.011033058166503906
frozen_f2allf_ind 0.0008523464202880859 0.01089620590209961
frozen_area_el_v_wall 0.03376197814941406 0.2819359302520752
frozen_normal_4_b_face_restr_interior 0.020362377166748047 0.1693103313446045
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019959211349487305 0.15530180931091309
frozen_result 0.0024330615997314453 0.02019190788269043
frozen_normal_4_b_isothermal_wall 0.019765138626098633 0.1676633358001709
frozen_inv_metric_deriv_v_wall 0.3047466278076172 2.996610641479492
frozen_normal_2_b_isothermal_wall 0.020566225051879883 0.1718616485595703
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019866228103637695 0.15933728218078613
frozen_normal_2_b_flow 0.019576072692871094 0.15919995307922363
frozen_f2allf_ind 0.0008761882781982422 0.010962963104248047
compute_smoothed_char_length 0.00034308433532714844 0.4492208957672119
grad_t_operator_fluid 0.00014638900756835938 0.10318732261657715
frozen_nodes0_3d 0.0024428367614746094 0.028376102447509766
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019467592239379883 0.15741920471191406
_sponge_sigma 0.0026559829711914062 0.020693540573120117
frozen_result 0.002507448196411133 0.02117633819580078
frozen_result 0.006529092788696289 0.0604701042175293
grad_t_operator_fluid 0.0004734992980957031 2.496363401412964
frozen_nodes0_3d 0.002482891082763672 0.030087709426879883
frozen_result 0.002293109893798828 0.017001867294311523
frozen_f2allf_ind 0.0008389949798583984 0.011038780212402344
frozen_dt_geometric_v_wall 0.027665138244628906 0.2246096134185791
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020438432693481445 0.15911054611206055
frozen_normal_4_b_face_restr_interior 0.019331932067871094 0.16833758354187012
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019676685333251953 0.1669447422027588
_create_fluid_state 0.0008318424224853516 0.7647545337677002
frozen_normal_4_b_isothermal_wall 0.019683837890625 0.167374849319458
frozen_area_el_b_flow 0.02628302574157715 0.21668338775634766
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.02055835723876953 0.15775346755981445
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019251108169555664 0.15892934799194336
frozen_f2allf_ind 0.0008714199066162109 0.010978221893310547
frozen_nodes0_3d 0.0024056434631347656 0.029280900955200195
frozen_inv_metric_deriv_v_fluid 0.30750036239624023 3.0158159732818604
frozen_f2allf_ind 0.0009572505950927734 0.011368989944458008
frozen_f2allf_ind 0.0008966922760009766 0.010976552963256836
frozen_f2allf_ind 0.000843048095703125 0.011016845703125
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019622802734375 0.1595304012298584
frozen_f2allf_ind 0.0009336471557617188 0.011785507202148438
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.026149511337280273 0.20862317085266113
frozen_normal_4_b_face_restr_interior 0.019451141357421875 0.16806483268737793
_grad_cv_operator 0.0018279552459716797 2.118238687515259
frozen_nodes0_3d 0.0025179386138916016 0.029354572296142578
frozen_f2allf_ind 0.0008821487426757812 0.011872529983520508
compute_smoothness_beta 0.011063575744628906 0.10565996170043945
frozen_result 0.002435445785522461 0.023023128509521484
unfiltered_rhs 0.009137630462646484 6.8748955726623535
compute_smoothness_mu 0.014838933944702148 0.13450312614440918
frozen_normal_1_b_isothermal_wall 0.019984960556030273 0.175537109375
_create_fluid_state 0.0008432865142822266 0.784060001373291
frozen_f2allf_ind 0.0009188652038574219 0.011237859725952148
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019663572311401367 0.17201900482177734
frozen_f2allf_ind 0.0008902549743652344 0.01129460334777832
frozen_f2allf_ind 0.0008716583251953125 0.01101994514465332
compute_smoothed_char_length 8.678436279296875e-05 0.06627583503723145
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019466638565063477 0.16106700897216797
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019494056701660156 0.16115236282348633
_lsrk_update 0.0002319812774658203 0.15419650077819824
frozen_f2allf_ind 0.0008676052093505859 0.011103391647338867
frozen_result 0.0038671493530273438 0.03138470649719238
frozen_nodes0_3d 0.002434253692626953 0.0295107364654541
frozen_result 0.003648996353149414 0.02141857147216797
frozen_area_el_b_face_restr_all 0.026614665985107422 0.2204430103302002
_create_fluid_state 0.0008418560028076172 0.7745916843414307
frozen_dt_geometric_v_fluid 0.028682231903076172 0.22725725173950195
_create_fluid_state 0.0008282661437988281 0.7742624282836914
compute_smoothed_char_length 7.176399230957031e-05 0.04462289810180664
frozen_result 0.0022449493408203125 0.01878833770751953
frozen_dt_geometric_v_wall 0.028493165969848633 0.21949481964111328
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019675731658935547 0.16831254959106445
_create_fluid_state 0.0008475780487060547 0.7758834362030029
frozen_result 0.0022602081298828125 0.018324613571166992
compute_smoothed_char_length 7.128715515136719e-05 0.04413414001464844
_create_fluid_state 0.0008087158203125 0.7625076770782471
_sponge_sigma 0.002516508102416992 0.021175622940063477
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.01980280876159668 0.16878199577331543
frozen_result 0.0021283626556396484 0.015140056610107422
grad_t_operator_fluid 0.0001456737518310547 0.10379552841186523
frozen_normal_2_b_flow 0.019132375717163086 0.15831828117370605
get_temperature_update 0.01400613784790039 0.13863110542297363
compute_smoothed_char_length 0.00030350685119628906 0.4196646213531494
frozen_f2allf_ind 0.0008804798126220703 0.010915756225585938
compute_smoothed_char_length 0.00011610984802246094 0.10467123985290527
frozen_f2allf_ind 0.0009255409240722656 0.011000871658325195
frozen_result 0.0022623538970947266 0.019087791442871094
_create_fluid_state 0.0009171962738037109 2.453655481338501
frozen_normal_1_b_isothermal_wall 0.0194549560546875 0.17023706436157227
frozen_char_lscales 0.002193927764892578 0.016525745391845703
frozen_f2allf_ind 0.0008444786071777344 0.011020898818969727
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.027872085571289062 0.21160030364990234
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.025766611099243164 0.20789408683776855
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020826339721679688 0.1581423282623291
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019357681274414062 0.1599292755126953
_sponge_sigma 0.0026009082794189453 0.021137714385986328
frozen_normal_2_b_face_restr_interior 0.019713640213012695 0.1703941822052002
frozen_area_el_b_face_restr_interior 0.02756977081298828 0.2219233512878418
frozen_f2allf_ind 0.0008904933929443359 0.011244773864746094
frozen_f2allf_ind 0.0008516311645507812 0.011051654815673828
frozen_normal_1_b_face_restr_interior 0.01947307586669922 0.16950464248657227
frozen_result 0.0025708675384521484 0.024967193603515625
grad_t_operator_fluid 0.00014519691467285156 0.10541629791259766
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019733905792236328 0.15985441207885742
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019391775131225586 0.16121196746826172
frozen_f2allf_ind 0.0009396076202392578 0.01105356216430664
frozen_result 0.0025522708892822266 0.02618265151977539
frozen_result 0.0021741390228271484 0.017284154891967773
compute_smoothness_mu 0.014418840408325195 0.12990713119506836
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019756317138671875 0.15844941139221191
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019236326217651367 0.15961623191833496
frozen_area_el_b_isothermal_wall 0.026768207550048828 0.22310972213745117
frozen_normal_4_b_isothermal_wall 0.01966381072998047 0.17134332656860352
frozen_char_lscales 0.0021970272064208984 0.01652073860168457
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019570350646972656 0.16935014724731445
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.01958751678466797 0.1702892780303955
_grad_cv_operator 0.0018267631530761719 2.1565518379211426
_grad_cv_operator 0.007598161697387695 0.0713648796081543
frozen_normal_2_b_wall_farfield 0.020127058029174805 0.17133378982543945
frozen_f2allf_ind 0.0008957386016845703 0.011171340942382812
frozen_result 0.0022411346435546875 0.01838850975036621
_create_fluid_state 0.0008358955383300781 0.7699191570281982
frozen_result 0.002508401870727539 0.0234682559967041
_create_fluid_state 0.00083160400390625 0.7642929553985596
compute_smoothed_char_length 7.152557373046875e-05 0.044492483139038086
_create_fluid_state 0.0008203983306884766 0.7689034938812256
_create_fluid_state 0.0008225440979003906 0.7679948806762695
frozen_nodes0_3d 0.002498626708984375 0.028897762298583984
frozen_normal_4_b_face_restr_interior 0.019307374954223633 0.1698167324066162
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019817829132080078 0.15978527069091797
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019390106201171875 0.16038084030151367
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020531177520751953 0.15991806983947754
frozen_result 0.0009512901306152344 0.013327360153198242
frozen_normal_1_b_face_restr_interior 0.019608497619628906 0.1691112518310547
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019606351852416992 0.15865397453308105
frozen_nodes0_3d 0.002531766891479492 0.029955625534057617
frozen_nodes0_3d 0.002385854721069336 0.029590606689453125
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.02538609504699707 0.20828986167907715
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019205808639526367 0.15640640258789062
_grad_cv_operator 0.0018167495727539062 2.1337411403656006
compute_smoothed_char_length 0.00015592575073242188 0.3500096797943115
frozen_area_el_b_face_restr_all 0.027222156524658203 0.22119593620300293
frozen_normal_4_b_wall_farfield 0.019611835479736328 0.16984295845031738
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.02802109718322754 0.20705485343933105
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.0255889892578125 0.20528912544250488
frozen_f2allf_ind 0.000896453857421875 0.011044502258300781
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020383358001708984 0.16860628128051758
frozen_area_el_b_isothermal_wall 0.026411771774291992 0.21961760520935059
compute_smoothed_char_length 0.0001327991485595703 0.1056363582611084
frozen_area_el_b_face_restr_all 0.026457786560058594 0.21692585945129395
compute_smoothness_beta 0.011108160018920898 0.10428190231323242
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019402027130126953 0.16750049591064453
frozen_f2allf_ind 0.0009353160858154297 0.011865615844726562
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019349098205566406 0.1555469036102295
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.01913905143737793 0.1558687686920166
compute_smoothed_char_length 9.632110595703125e-05 0.06348323822021484
frozen_char_lscales 0.002117633819580078 0.017078876495361328
compute_smoothness_kappa 0.0032656192779541016 0.028114795684814453
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.01907205581665039 0.15854477882385254
frozen_area_el_v_fluid 0.03232598304748535 0.2821495532989502
frozen_normal_4_b_face_restr_interior 0.019559144973754883 0.16950750350952148
frozen_area_el_b_face_restr_all 0.02753734588623047 0.22089600563049316
frozen_normal_2_b_wall_farfield 0.019194602966308594 0.16841554641723633
frozen_f2allf_ind 0.0008711814880371094 0.010954856872558594
frozen_normal_2_b_isothermal_wall 0.019391298294067383 0.16817569732666016
frozen_normal_4_b_isothermal_wall 0.01937413215637207 0.16967034339904785
frozen_f2allf_ind 0.0010182857513427734 0.012156486511230469
frozen_result 0.0023827552795410156 0.0184175968170166
frozen_normal_4_b_face_restr_interior 0.01929306983947754 0.16881608963012695
_sponge_sigma 0.002526998519897461 0.021268129348754883
compute_smoothed_char_length 0.0006914138793945312 1.0512785911560059
frozen_area_el_b_face_restr_interior 0.025718212127685547 0.21842408180236816
frozen_result 0.0022509098052978516 0.017314910888671875
_lsrk_update 0.015874624252319336 0.3056342601776123
frozen_nodes0_3d 0.002492666244506836 0.02965712547302246
frozen_dt_geometric_v_wall 0.027991533279418945 0.2268533706665039
frozen_result 0.0023577213287353516 0.020241498947143555
frozen_normal_2_b_isothermal_wall 0.019247055053710938 0.16883397102355957
compute_smoothness_beta 0.011166572570800781 0.10639190673828125
frozen_result 0.0025064945220947266 0.02348804473876953
_create_wall_dependent_vars 0.004037141799926758 0.03425717353820801
frozen_nodes0_3d 0.002393484115600586 0.029813289642333984
frozen_nodes0_3d 0.002393484115600586 0.029897451400756836
frozen_normal_2_b_wall_farfield 0.019643545150756836 0.16925048828125
grad_t_operator_fluid 0.0004699230194091797 2.6454896926879883
frozen_result 0.002535581588745117 0.023114919662475586
frozen_normal_4_b_isothermal_wall 0.01970076560974121 0.1717836856842041
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019513368606567383 0.15955495834350586
frozen_area_el_b_face_restr_interior 0.026679277420043945 0.21911072731018066
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020505428314208984 0.16888093948364258
frozen_area_el_b_isothermal_wall 0.026381492614746094 0.2170107364654541
frozen_result 0.002261638641357422 0.019154071807861328
frozen_normal_2_b_flow 0.020456552505493164 0.1558246612548828
unfiltered_rhs 0.0015783309936523438 1.1383469104766846
_create_fluid_state 0.0008296966552734375 0.7767360210418701
frozen_f2allf_ind 0.0009112358093261719 0.011198282241821289
frozen_result 0.002213716506958008 0.018529415130615234
frozen_result 0.002152681350708008 0.017148733139038086
_create_fluid_state 0.0008218288421630859 0.774526834487915
grad_t_operator_fluid 0.0005707740783691406 1.0378572940826416
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.01999831199645996 0.16183757781982422
_grad_cv_operator 0.0018050670623779297 2.1673808097839355
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019867420196533203 0.17273330688476562
compute_smoothed_char_length 0.00013709068298339844 0.1078498363494873
_create_wall_dependent_vars 0.004169940948486328 0.03427624702453613
frozen_f2allf_ind 0.0008633136749267578 0.011073827743530273
frozen_f2allf_ind 0.0008568763732910156 0.010464191436767578
_grad_cv_operator 0.0017170906066894531 2.0766804218292236
frozen_area_el_b_face_restr_all 0.026793956756591797 0.22258210182189941
frozen_result 0.002320528030395508 0.019683837890625
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.020354509353637695 0.15822243690490723
frozen_normal_4_b_flow 0.019722938537597656 0.15762567520141602
_grad_cv_operator 0.00015401840209960938 0.09826493263244629
frozen_result 0.0009634494781494141 0.013293266296386719
frozen_f2allf_ind 0.0008544921875 0.011706352233886719
frozen_f2allf_ind 0.0008389949798583984 0.011229515075683594
_sponge_sigma 0.002495288848876953 0.021066904067993164
_create_fluid_state 0.0008413791656494141 0.7685630321502686
frozen_result 0.002276897430419922 0.018633127212524414
frozen_area_el_b_face_restr_interior 0.02589702606201172 0.2200918197631836
frozen_result 0.0024192333221435547 0.021689653396606445
frozen_char_lscales 0.0021572113037109375 0.016245365142822266
frozen_f2allf_ind 0.0008480548858642578 0.011206388473510742
frozen_normal_1_b_isothermal_wall 0.02000713348388672 0.16940093040466309
frozen_f2allf_ind 0.0008761882781982422 0.011148691177368164
_create_fluid_state 0.0008206367492675781 2.5634610652923584
frozen_normal_2_b_face_restr_interior 0.01985478401184082 0.17169976234436035
frozen_f2allf_ind 0.0008771419525146484 0.011545658111572266
_grad_cv_operator 0.0017938613891601562 2.1613547801971436
frozen_dt_geometric_v_fluid 0.028657913208007812 0.23313188552856445
frozen_result 0.0026388168334960938 0.025457382202148438
frozen_f2allf_ind 0.0008752346038818359 0.011196374893188477
frozen_result 0.0034575462341308594 0.028975725173950195
compute_smoothness_mu 0.014506816864013672 0.13121271133422852
frozen_area_el_b_flow 0.026037931442260742 0.20856451988220215
frozen_normal_4_b_face_restr_interior 0.019736766815185547 0.17187905311584473
frozen_f2allf_ind 0.0008990764617919922 0.011193990707397461
frozen_normal_2_b_face_restr_interior 0.02055668830871582 0.1706700325012207
frozen_result 0.002326488494873047 0.01936173439025879
frozen_nodes0_3d 0.0026166439056396484 0.029912471771240234
frozen_f2allf_ind 0.0008692741394042969 0.011155843734741211
frozen_f2allf_ind 0.001069784164428711 0.01104879379272461
frozen_result 0.002201080322265625 0.017417430877685547
_sponge_sigma 0.0024785995483398438 0.02110576629638672
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020244836807250977 0.158858060836792
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019229888916015625 0.15914106369018555
compute_smoothed_char_length 0.0001685619354248047 0.3723104000091553
grad_t_operator_fluid 0.00014257431030273438 0.1052253246307373
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019355058670043945 0.1563420295715332
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.019161224365234375 0.15689373016357422
unfiltered_rhs 0.011624813079833984 9.341631412506104
frozen_f2allf_ind 0.0009949207305908203 0.011677742004394531
unfiltered_rhs 0.019434452056884766 11.310627698898315
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.02705240249633789 0.2150278091430664
frozen_f2allf_ind 0.0009250640869140625 0.010679483413696289
frozen_f2allf_ind 0.0008704662322998047 0.011101722717285156
_create_fluid_state 0.0008323192596435547 0.7776467800140381
unfiltered_rhs 0.011510133743286133 9.443854331970215
unfiltered_rhs 0.009293317794799805 5.234088897705078
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020397424697875977 0.16542840003967285
frozen_nodes0_3d 0.0026290416717529297 0.03071880340576172
frozen_f2allf_ind 0.0008862018585205078 0.011161565780639648
frozen_f2allf_ind 0.0022687911987304688 0.010536432266235352
frozen_result 0.0009419918060302734 0.01318502426147461
_create_fluid_state 0.0008194446563720703 2.668552875518799
compute_smoothed_char_length 0.00031065940856933594 0.9317667484283447
_grad_cv_operator 0.0001423358917236328 0.10017895698547363
frozen_nodes0_3d 0.002582073211669922 0.03022170066833496
frozen_f2allf_ind 0.0010745525360107422 0.011676788330078125
frozen_f2allf_ind 0.0008897781372070312 0.011115074157714844
frozen_result 0.0036857128143310547 0.03153061866760254
frozen_result 0.0022192001342773438 0.018249988555908203
compute_smoothed_char_length 0.0006890296936035156 1.0606942176818848
unfiltered_rhs 0.020540952682495117 11.132256984710693
compute_smoothed_char_length 0.0003445148468017578 0.4652740955352783
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.026365041732788086 0.21438026428222656
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.026186466217041016 0.21218228340148926
frozen_f2allf_ind 0.0009045600891113281 0.01135396957397461
frozen_result 0.002293825149536133 0.017952442169189453
frozen_char_lscales 0.0022072792053222656 0.016769886016845703
_create_fluid_state 0.000827789306640625 0.7761673927307129
frozen_dt_geometric_v_wall 0.028409719467163086 0.22686100006103516
frozen_normal_1_b_face_restr_interior 0.020215988159179688 0.17027640342712402
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.025824785232543945 0.2200164794921875
compute_smoothed_char_length 0.0007050037384033203 1.05448317527771
unfiltered_rhs 0.03516554832458496 19.126749753952026
frozen_dt_geometric_v_fluid 0.029308557510375977 0.2343730926513672
frozen_normal_4_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019852161407470703 0.17474865913391113
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.02815079689025879 0.2259511947631836
frozen_f2allf_ind 0.0008957386016845703 0.011677980422973633
frozen_normal_2_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.020128250122070312 0.16468262672424316
frozen_nodes0_3d 0.002559661865234375 0.029852867126464844
frozen_nodes0_3d 0.002509593963623047 0.03100895881652832
frozen_nodes0_3d 0.0025403499603271484 0.03058624267578125
frozen_result 0.002429485321044922 0.018937110900878906
frozen_normal_2_b_face_restr_interior 0.020074129104614258 0.1751387119293213
_grad_cv_operator 0.0018007755279541016 2.161970615386963
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.026921749114990234 0.21456503868103027
frozen_area_el_b_BTAG_PARTITIONPartIDvolume_tagfluidrank 0.025856971740722656 0.2101130485534668
frozen_normal_1_b_BTAG_PARTITIONPartIDvolume_tagwallrank 0.019919395446777344 0.16315913200378418
